"x_coord","y_coord","z_coord","addr_state","loan_amnt","term","int_rate","installment","grade","home_ownership","annual_inc","verification_status","loan_status","purpose","dti","open_acc","pub_rec","total_acc","test","cluster","cluster_default_rate"
-18.5532454647131,-11.5300185986951,20.6398390528979,"NV",32900," 36 months",17.57,1182.33,"D","RENT",0.69897,"Source Verified","Not Defaulted","debt_consolidation",28.66,8,0,18,FALSE,37,0.00305810397553517
17.7889235566433,12.1545159781926,-20.3159671878564,"GA",14000," 36 months",15.31,487.45,"C","MORTGAGE",0.6966296,"Verified","Not Defaulted","debt_consolidation",28.98,10,0,25,FALSE,58,0
-4.66422845311162,-10.8381386149106,-13.5574082603864,"FL",9750," 36 months",18.75,356.17,"D","RENT",0.6537093,"Verified","Not Defaulted","credit_card",17.7,16,1,38,FALSE,52,0.00757575757575758
-1.12523655499438,5.36442384326733,39.8300213048774,"IL",18000," 36 months",8.18,565.56,"B","MORTGAGE",0.7022087,"Source Verified","Not Defaulted","debt_consolidation",16.37,17,1,36,FALSE,48,0.0025062656641604
-1.04287089879797,9.1563064859464,30.1486916004757,"TX",35000," 36 months",13.99,1196.05,"C","MORTGAGE",0.6936847,"Source Verified","Not Defaulted","debt_consolidation",20.73,8,1,28,FALSE,47,0
0.175175642425379,-11.5874857105773,-29.5981419144459,"WI",5000," 36 months",12.69,167.73,"C","RENT",0.6649473,"Verified","Not Defaulted","debt_consolidation",22.14,16,1,35,FALSE,54,0.00342465753424658
11.0235884105713,16.4851730304423,-19.2859332401513,"OH",32000," 36 months",12.29,1067.3,"C","MORTGAGE",0.707307,"Verified","Not Defaulted","debt_consolidation",16.3,11,0,21,FALSE,60,0.0119047619047619
21.8327619844268,15.1440557878918,7.90277462957365,"WI",9600," 36 months",5.32,289.11,"A","MORTGAGE",0.6863978,"Not Verified","Not Defaulted","home_improvement",10.85,13,0,39,FALSE,13,0.0114942528735632
14.1355715394571,21.4441653603969,-19.0802002381935,"NC",15000," 36 months",8.9,476.3,"A","MORTGAGE",0.6720027,"Verified","Not Defaulted","debt_consolidation",19.1,7,0,17,FALSE,58,0
-24.9588523089104,7.539182523265,8.06683394701236,"MA",12000," 60 months",15.61,289.34,"D","OWN",0.6765279,"Source Verified","Not Defaulted","debt_consolidation",20.89,23,0,46,TRUE,31,0.00934579439252336
-3.19983853942583,-1.9192439561277,33.7662980645104,"WA",6000," 36 months",17.57,215.63,"D","MORTGAGE",0.6689232,"Source Verified","Not Defaulted","debt_consolidation",19.43,11,0,15,FALSE,48,0.0025062656641604
-22.1406551374666,-18.1182874642307,14.9096185728338,"CA",1500," 36 months",8.67,47.47,"B","RENT",0.6879801,"Source Verified","Not Defaulted","debt_consolidation",15.55,7,0,25,TRUE,39,0.00869565217391304
-16.206376862731,21.2865892413019,8.32739197543119,"CA",21000," 60 months",15.61,506.34,"C","MORTGAGE",0.69897,"Source Verified","Not Defaulted","debt_consolidation",18.47,19,0,40,FALSE,32,0
19.453952359405,-25.4000621184745,-11.4862026909802,"AZ",6000," 36 months",12.12,199.63,"B","RENT",0.6509989,"Not Verified","Not Defaulted","debt_consolidation",16.88,5,0,8,FALSE,4,0
17.5842695667302,-10.4556384022088,7.53658036134954,"NM",17800," 36 months",11.99,591.13,"B","OWN",0.683594,"Not Verified","Not Defaulted","credit_card",9.73,8,0,18,FALSE,8,0.0112359550561798
-31.0525337820714,-3.58248945101513,-1.84849351120197,"NY",12000," 60 months",19.99,317.86,"E","RENT",0.682408,"Source Verified","Not Defaulted","debt_consolidation",13.48,9,0,14,FALSE,25,0.00480769230769231
-25.7660076762619,21.8104384793301,11.0508705936527,"PA",21225," 60 months",18.25,541.87,"E","MORTGAGE",0.6750809,"Source Verified","Not Defaulted","debt_consolidation",37.4,14,0,16,FALSE,32,0
-20.9418578317314,1.53643988030151,-17.8993254548323,"CA",24000," 60 months",18.25,612.72,"E","RENT",0.7154287,"Verified","Not Defaulted","debt_consolidation",24.73,21,0,37,FALSE,15,0
-13.3061788985301,-0.427531661450376,-2.59584295080944,"CA",25000," 60 months",9.17,521.03,"B","RENT",0.7140019,"Not Verified","Not Defaulted","credit_card",6.35,13,0,22,FALSE,22,0
36.4168141956806,3.88688739499328,1.02677564125463,"WI",7500," 36 months",7.26,232.48,"A","MORTGAGE",0.6805523,"Not Verified","Not Defaulted","debt_consolidation",30.21,14,0,31,TRUE,11,0.00263852242744063
35.2840776045549,8.44725245061076,2.32101504741441,"KS",20000," 36 months",9.8,643.47,"B","MORTGAGE",0.6949773,"Not Verified","Not Defaulted","debt_consolidation",22.4,6,0,24,TRUE,11,0.00263852242744063
-15.3272343504838,21.6347025248881,9.08118107252995,"CA",20000," 60 months",9.99,424.85,"B","MORTGAGE",0.707307,"Source Verified","Not Defaulted","debt_consolidation",11.64,21,1,61,FALSE,32,0
-11.0559349257387,12.2889682606104,5.61372615649006,"MI",21000," 60 months",14.64,495.63,"C","MORTGAGE",0.6970308,"Source Verified","Not Defaulted","credit_card",14.45,12,0,23,FALSE,35,0.0104166666666667
-16.7943582046826,22.4184940014876,-17.9368714096516,"NC",22000," 60 months",19.52,577.01,"D","MORTGAGE",0.6720027,"Verified","Not Defaulted","debt_consolidation",19.42,5,0,13,FALSE,20,0.00268817204301075
-9.02184411943736,19.3249410933396,-7.65124979843441,"GA",35000," 60 months",18.55,899.28,"E","MORTGAGE",0.6949773,"Verified","Not Defaulted","credit_card",23.12,8,0,15,FALSE,21,0.0102040816326531
-34.1108012808287,1.87310820434176,-3.07071628006255,"WY",22800," 60 months",18.25,582.08,"E","RENT",0.6792599,"Source Verified","Not Defaulted","debt_consolidation",34.81,32,0,45,FALSE,25,0.00480769230769231
-10.0345444570113,18.4081475404469,-15.4427463015751,"MO",12350," 60 months",19.99,327.14,"E","MORTGAGE",0.6727968,"Verified","Not Defaulted","Others",26.3,8,1,13,FALSE,18,0
-21.1730929564073,-16.2844033043259,16.5662371143403,"CA",15000," 36 months",9.17,478.19,"B","RENT",0.6941209,"Source Verified","Not Defaulted","debt_consolidation",12.33,4,0,5,FALSE,39,0.00869565217391304
-17.9020143539897,23.4482634336254,11.6956143627849,"MA",22700," 60 months",18.25,579.53,"E","MORTGAGE",0.6904699,"Source Verified","Not Defaulted","debt_consolidation",17.48,15,0,22,FALSE,32,0
18.2412074484727,-34.4909062017679,-10.1740095039475,"NV",11875," 36 months",14.99,411.6,"C","RENT",0.65624,"Not Verified","Not Defaulted","debt_consolidation",17.97,14,1,42,FALSE,4,0
-21.7922318800758,19.6052559579315,11.1252956806912,"CO",14700," 60 months",17.86,372.17,"D","MORTGAGE",0.6677529,"Source Verified","Not Defaulted","debt_consolidation",22.13,13,0,28,FALSE,32,0
12.6638627668054,-28.552049823996,-12.814710308379,"CA",10000," 36 months",12.29,333.53,"C","RENT",0.65624,"Not Verified","Not Defaulted","debt_consolidation",28.73,15,0,29,FALSE,5,0
32.903038746774,5.66437257827078,3.78955199953135,"PA",20000," 36 months",7.9,625.81,"A","MORTGAGE",0.6914187,"Not Verified","Not Defaulted","debt_consolidation",24.19,15,0,23,FALSE,11,0.00263852242744063
24.141687284569,14.7697761873021,8.65794954238924,"NY",2700," 36 months",6.03,82.18,"A","MORTGAGE",0.6509989,"Not Verified","Not Defaulted","home_improvement",0.8,7,0,13,FALSE,13,0.0114942528735632
-11.9286732668696,-31.915944367827,0.451183410669677,"FL",14400," 36 months",16.49,509.76,"D","RENT",0.6841727,"Source Verified","Not Defaulted","Others",2.42,8,0,16,FALSE,42,0.0113636363636364
19.168553617353,-26.9700715247958,-7.89685201555227,"CO",10000," 36 months",8.38,315.12,"A","RENT",0.6625402,"Not Verified","Not Defaulted","debt_consolidation",5.67,9,0,34,FALSE,4,0
3.45498613798995,5.64058226280818,34.6678532531377,"FL",4000," 36 months",11.44,131.79,"B","MORTGAGE",0.6805523,"Source Verified","Not Defaulted","debt_consolidation",6.9,10,0,19,FALSE,48,0.0025062656641604
-7.75988998868234,-25.3935729178788,0.830490310003111,"MO",8000," 36 months",9.99,258.1,"B","RENT",0.6659062,"Source Verified","Not Defaulted","credit_card",31.01,13,0,17,FALSE,40,0.00540540540540541
16.796128633295,15.6807806125648,-23.4364563857936,"NY",12000," 36 months",10.99,392.81,"B","MORTGAGE",0.6758116,"Verified","Not Defaulted","debt_consolidation",21.25,9,0,31,FALSE,58,0
3.97041590583489,7.8877795509409,-4.24651425506332,"IN",28000," 36 months",8.9,889.09,"A","MORTGAGE",0.693243,"Verified","Not Defaulted","credit_card",22.2,9,0,25,FALSE,56,0.00632911392405063
20.7468181912575,15.1941728572375,7.00738461595445,"VA",24000," 36 months",6.89,739.85,"A","MORTGAGE",0.7128695,"Not Verified","Not Defaulted","home_improvement",12.04,13,0,24,TRUE,13,0.0114942528735632
-25.8822292978615,5.9106201292029,8.50017229181032,"CA",13000," 60 months",16.29,318.15,"D","OWN",0.6904699,"Source Verified","Not Defaulted","debt_consolidation",26.22,15,0,33,FALSE,31,0.00934579439252336
-20.4792535362729,24.0588371700338,11.0482087247169,"AZ",18000," 60 months",14.99,428.13,"C","MORTGAGE",0.6735741,"Source Verified","Not Defaulted","debt_consolidation",19.92,13,0,31,FALSE,32,0
-1.1204842571906,8.40607030984212,35.7686127664874,"MN",25000," 36 months",14.99,866.52,"C","MORTGAGE",0.7140019,"Source Verified","Not Defaulted","debt_consolidation",7.81,9,0,28,FALSE,48,0.0025062656641604
-6.42282766949619,-19.1954574964594,4.67169717967271,"NJ",25450," 36 months",9.67,817.27,"B","RENT",0.6994201,"Source Verified","Not Defaulted","credit_card",12.02,9,0,22,FALSE,40,0.00540540540540541
13.4036143626247,-24.2189294727616,-0.777328559630859,"TX",10000," 36 months",10.62,325.6,"B","RENT",0.670361,"Not Verified","Not Defaulted","major_purchase",15.63,5,0,7,FALSE,1,0
17.3078628961458,-12.2831613552857,6.61402725833113,"NY",10000," 36 months",10.15,323.38,"B","OWN",0.6509989,"Not Verified","Not Defaulted","credit_card",18.8,4,0,10,FALSE,8,0.0112359550561798
34.1277098690409,8.40616813714004,-1.26364118233683,"VA",12000," 36 months",12.69,402.54,"C","MORTGAGE",0.6830059,"Not Verified","Not Defaulted","debt_consolidation",16.27,12,2,18,TRUE,11,0.00263852242744063
9.45036573025546,17.0629226572171,-19.4637407176464,"MN",35000," 36 months",14.65,1207.3,"C","MORTGAGE",0.7140019,"Verified","Not Defaulted","debt_consolidation",17.54,8,0,44,FALSE,60,0.0119047619047619
12.4767795703884,15.3688048954256,-14.390778739946,"CA",24250," 36 months",8.9,770.02,"A","MORTGAGE",0.6970308,"Verified","Not Defaulted","debt_consolidation",31.38,12,0,33,TRUE,59,0
22.994746311009,-11.9214734714702,8.49609612412256,"WV",10000," 36 months",11.67,330.57,"B","OWN",0.6629523,"Not Verified","Not Defaulted","home_improvement",15.6,9,0,29,FALSE,8,0.0112359550561798
10.5666212539893,-17.074304010439,-1.73241235094535,"KS",12000," 36 months",12.29,400.24,"C","RENT",0.6574448,"Not Verified","Not Defaulted","credit_card",6.96,6,0,7,TRUE,1,0
-0.99903751277059,32.8939380751391,6.08921790001033,"TX",10000," 60 months",12.05,222.7,"C","MORTGAGE",0.6805523,"Not Verified","Not Defaulted","debt_consolidation",13.36,13,0,49,FALSE,30,0
-23.5687509190576,21.3922172128179,-14.0555943735288,"TX",10500," 60 months",19.52,275.39,"E","MORTGAGE",0.6677529,"Verified","Not Defaulted","debt_consolidation",19.57,10,0,26,FALSE,20,0.00268817204301075
2.18598590040778,7.76270857884814,34.6748244059823,"FL",24000," 36 months",12.29,800.48,"C","MORTGAGE",0.6970308,"Source Verified","Not Defaulted","debt_consolidation",9.75,9,0,22,FALSE,48,0.0025062656641604
4.2674748177936,-15.569617048023,-0.60144849256344,"CA",11000," 36 months",7.49,342.12,"A","RENT",0.6904699,"Not Verified","Not Defaulted","credit_card",8.6,5,0,11,FALSE,2,0.0208333333333333
0.802823467665932,-13.771297347194,23.0080533098987,"FL",8000," 36 months",7.89,250.29,"A","OWN",0.6649473,"Source Verified","Not Defaulted","debt_consolidation",7.77,6,0,25,FALSE,43,0.00833333333333333
1.65217051994651,35.2624910895575,5.29459325265428,"AL",12500," 60 months",13.35,286.66,"C","MORTGAGE",0.7018635,"Not Verified","Not Defaulted","debt_consolidation",8.78,7,1,19,FALSE,30,0
-8.61456762423946,-17.2528837419275,-17.9990568102569,"SC",6000," 36 months",17.57,215.63,"D","RENT",0.6914187,"Verified","Not Defaulted","Others",33.06,18,0,31,FALSE,53,0.0144927536231884
22.3635571899273,12.6723525598672,9.81335092959419,"CA",5000," 36 months",9.17,159.4,"B","MORTGAGE",0.6841727,"Not Verified","Not Defaulted","home_improvement",5.47,8,2,22,FALSE,13,0.0114942528735632
23.170799942388,-23.295704554366,-9.28191635361199,"TX",7000," 36 months",15.31,243.73,"C","RENT",0.6949773,"Not Verified","Not Defaulted","debt_consolidation",3.5,25,0,42,FALSE,4,0
-13.3288349362404,-0.378467202441408,-2.77531554730755,"CA",19200," 60 months",14.65,453.25,"C","RENT",0.6758116,"Not Verified","Not Defaulted","credit_card",6.9,3,0,9,FALSE,22,0
16.9700016811495,-27.438597123765,-9.65632029456936,"OR",16000," 36 months",10.99,523.75,"B","RENT",0.6776455,"Not Verified","Not Defaulted","debt_consolidation",23.85,11,0,30,FALSE,4,0
30.2217138865737,-0.658385143545895,-0.272421819085513,"MO",24000," 36 months",6.03,730.46,"A","MORTGAGE",0.69897,"Not Verified","Not Defaulted","Others",14.15,22,0,46,TRUE,0,0.0135135135135135
-10.9072813193907,16.6991209458846,12.5037016781502,"FL",18000," 60 months",9.99,382.36,"B","MORTGAGE",0.69897,"Source Verified","Not Defaulted","home_improvement",12.8,6,0,28,FALSE,34,0.0204081632653061
16.6798795193628,19.8201218045187,-13.6139187481612,"IL",15000," 36 months",12.99,505.34,"B","MORTGAGE",0.6792599,"Verified","Not Defaulted","debt_consolidation",22.2,16,0,35,FALSE,58,0
8.53829321249328,10.273213086957,23.1021617349013,"NY",6000," 36 months",9.99,193.58,"B","MORTGAGE",0.7260928,"Source Verified","Not Defaulted","home_improvement",10.51,16,0,22,TRUE,49,0.0136986301369863
21.8416646103276,3.42031768706554,7.38593865229101,"NJ",6000," 36 months",15.61,209.79,"D","MORTGAGE",0.6949773,"Not Verified","Not Defaulted","credit_card",23.85,18,0,36,TRUE,10,0
39.6766041311071,7.64563203083365,7.45222738633123,"MD",7000," 36 months",6.92,215.89,"A","MORTGAGE",0.682408,"Not Verified","Not Defaulted","debt_consolidation",3.9,6,0,25,FALSE,11,0.00263852242744063
15.5964719209675,-33.1809960925689,-7.34322299949749,"HI",8800," 36 months",6.24,268.68,"A","RENT",0.6649473,"Not Verified","Not Defaulted","debt_consolidation",19.71,8,0,14,FALSE,4,0
-0.903420486689852,37.009171093815,4.19359203093668,"WA",17200," 60 months",15.61,414.72,"C","MORTGAGE",0.6639631,"Not Verified","Not Defaulted","debt_consolidation",13.47,7,1,21,FALSE,30,0
-6.27782703359527,-9.05957135779612,-29.7994951108894,"NY",9450," 36 months",14.33,324.5,"C","RENT",0.6476255,"Verified","Not Defaulted","debt_consolidation",16.94,8,0,13,FALSE,54,0.00342465753424658
-4.56192628431261,-13.0478832836646,-30.9904092382825,"CO",8025," 36 months",17.27,287.2,"C","RENT",0.6677529,"Verified","Not Defaulted","debt_consolidation",21.08,7,0,16,FALSE,54,0.00342465753424658
17.3092556093276,-12.4617900518424,8.3278499865927,"IL",1000," 36 months",8.39,31.52,"A","OWN",0.6432493,"Not Verified","Not Defaulted","credit_card",29.28,11,1,20,TRUE,8,0.0112359550561798
0.968996657069262,0.572091009000467,15.1083502127247,"MN",5600," 36 months",12.69,187.86,"C","MORTGAGE",0.6901001,"Source Verified","Not Defaulted","credit_card",17.24,16,0,30,FALSE,50,0.00561797752808989
-16.7656737238693,-24.0906385858079,16.4363367688889,"TX",6900," 36 months",12.69,231.46,"C","RENT",0.66923,"Source Verified","Not Defaulted","debt_consolidation",16.17,12,0,22,TRUE,37,0.00305810397553517
-25.8446539602029,5.84613098971108,8.63685155868472,"CA",15000," 60 months",12.69,338.93,"C","OWN",0.6720027,"Source Verified","Not Defaulted","debt_consolidation",25.51,5,0,17,FALSE,31,0.00934579439252336
-33.0068167359098,-3.88491850321305,1.94714440302052,"DE",12000," 60 months",10.99,260.85,"B","RENT",0.6686429,"Source Verified","Not Defaulted","debt_consolidation",22.8,9,0,44,FALSE,25,0.00480769230769231
-2.48365786282352,-12.5247798236877,22.9113927298414,"CA",8350," 36 months",13.33,282.68,"C","OWN",0.6677529,"Source Verified","Not Defaulted","debt_consolidation",27.12,13,0,22,FALSE,43,0.00833333333333333
7.10892035807225,2.83227225549412,-22.9877933920148,"NM",17000," 36 months",12.49,568.64,"B","OWN",0.6729425,"Verified","Not Defaulted","debt_consolidation",5.11,6,0,34,FALSE,51,0.00806451612903226
-16.5362985094496,17.1951277909515,-13.9884457366522,"MN",15000," 60 months",23.28,425.28,"F","MORTGAGE",0.683594,"Verified","Not Defaulted","debt_consolidation",11.77,9,0,32,FALSE,20,0.00268817204301075
-0.806875753987601,-5.7876989768933,-27.9303808775496,"CA",18000," 36 months",16.55,637.73,"D","RENT",0.6720027,"Verified","Not Defaulted","debt_consolidation",24.39,9,0,16,FALSE,55,0.010989010989011
-9.02373010658028,-25.3524923205159,1.7464516809005,"KY",10000," 36 months",11.99,332.1,"B","RENT",0.6495683,"Source Verified","Not Defaulted","credit_card",30.75,9,0,19,FALSE,40,0.00540540540540541
22.4081069604205,-31.4516555948172,-11.0462210684215,"NJ",8000," 36 months",19.2,294.06,"D","RENT",0.660845,"Not Verified","Not Defaulted","debt_consolidation",19.45,18,0,22,FALSE,4,0
-2.7319072484502,-13.8000497504254,-33.3332626912394,"GA",8000," 36 months",11.67,264.46,"B","RENT",0.6641462,"Verified","Not Defaulted","debt_consolidation",28.93,13,0,16,FALSE,54,0.00342465753424658
27.9460512617704,-1.46297935115828,-1.41269088180379,"MI",12000," 36 months",10.99,392.81,"B","MORTGAGE",0.6853026,"Not Verified","Not Defaulted","Others",18.61,7,0,24,FALSE,14,0.0172413793103448
33.6591343799967,8.0788978703955,-1.48224798158027,"VA",15000," 36 months",12.49,501.74,"B","MORTGAGE",0.7225314,"Not Verified","Not Defaulted","debt_consolidation",26.44,20,0,44,TRUE,11,0.00263852242744063
2.64616046491666,-33.4820515908568,-4.67763561194961,"CA",4000," 36 months",13.55,135.84,"D","RENT",0.6677529,"Not Verified","Not Defaulted","Others",17.63,12,0,14,TRUE,7,0.0102040816326531
-10.8154206894081,18.284022204926,12.0814467364796,"MS",24000," 60 months",13.33,550.14,"C","MORTGAGE",0.6899857,"Source Verified","Not Defaulted","home_improvement",20.19,18,0,40,FALSE,34,0.0204081632653061
-11.5566129224332,17.7054598111225,13.0635383158089,"MA",12800," 60 months",15.41,307.28,"D","MORTGAGE",0.6830059,"Source Verified","Not Defaulted","home_improvement",13.24,11,0,38,FALSE,34,0.0204081632653061
24.0363277494632,-24.4247049921737,-9.74929237413646,"TX",17000," 36 months",9.17,541.95,"B","RENT",0.6879801,"Not Verified","Not Defaulted","debt_consolidation",11.65,20,0,31,FALSE,4,0
-1.14325954546274,32.9696739485239,6.11367740037411,"TX",14000," 60 months",13.66,323.3,"C","MORTGAGE",0.7032241,"Not Verified","Not Defaulted","debt_consolidation",14.08,12,0,43,FALSE,30,0
4.64654955685625,-14.4943201011518,0.00267201955739668,"CA",16800," 36 months",7.89,525.6,"A","RENT",0.6927957,"Not Verified","Not Defaulted","credit_card",20.94,12,0,23,FALSE,2,0.0208333333333333
-3.56141025119905,-4.47022832476286,-13.1830683304734,"OK",30000," 36 months",15.61,1048.95,"D","RENT",0.683594,"Verified","Not Defaulted","credit_card",33.4,22,0,48,FALSE,52,0.00757575757575758
4.33087288526376,3.16276827726354,24.7659350176905,"KY",4500," 36 months",6.92,138.79,"A","MORTGAGE",0.6824105,"Source Verified","Not Defaulted","major_purchase",11.08,6,0,13,FALSE,45,0.0163934426229508
-1.13076983554557,-11.3718515199622,25.6531909099759,"NC",20000," 36 months",12.69,670.9,"C","OWN",0.7042104,"Source Verified","Not Defaulted","debt_consolidation",36.19,26,0,40,FALSE,43,0.00833333333333333
13.188937107233,-28.1353743228197,-10.6163370072962,"CA",12000," 36 months",18.49,436.79,"D","RENT",0.6773693,"Not Verified","Not Defaulted","debt_consolidation",12.9,9,0,14,TRUE,5,0
10.8142731475256,6.26363517217608,-4.17447013456576,"CA",6075," 36 months",21.18,229.44,"E","MORTGAGE",0.652648,"Verified","Not Defaulted","credit_card",9.62,8,0,18,FALSE,56,0.00632911392405063
1.66184964939043,2.64574389056427,16.6346703489856,"UT",6400," 36 months",10.99,209.5,"B","MORTGAGE",0.6970308,"Source Verified","Not Defaulted","credit_card",13.34,10,0,20,FALSE,50,0.00561797752808989
-22.3463686225253,21.433786297013,4.04752128547576,"TX",35000," 60 months",18.2,892.59,"E","MORTGAGE",0.7146038,"Source Verified","Not Defaulted","debt_consolidation",15.69,15,0,23,TRUE,32,0
-15.4954585648991,15.2339915286947,-18.0912591980939,"CA",24175," 60 months",9.99,513.53,"B","MORTGAGE",0.6970308,"Verified","Not Defaulted","debt_consolidation",32.67,16,0,35,TRUE,20,0.00268817204301075
19.9394340048542,15.7295159681585,-21.2618502841803,"MO",2400," 36 months",19.24,88.27,"E","MORTGAGE",0.7000836,"Verified","Not Defaulted","debt_consolidation",22.28,15,0,30,TRUE,58,0
20.6741862437043,19.3273930957863,-14.240771652155,"VA",18000," 36 months",15.31,626.72,"C","MORTGAGE",0.6750809,"Verified","Not Defaulted","debt_consolidation",11.71,12,0,22,FALSE,58,0
-21.4877896874166,-1.6148150396491,-19.3929399845908,"GA",15000," 60 months",15.41,360.09,"D","RENT",0.6574448,"Verified","Not Defaulted","debt_consolidation",27.43,4,0,4,FALSE,15,0
-16.1780177622473,21.8387032560675,7.16279042340775,"CA",28000," 60 months",19.19,729.27,"E","MORTGAGE",0.718539,"Source Verified","Not Defaulted","debt_consolidation",12.53,13,0,19,FALSE,32,0
5.06602039501404,0.653029205777261,14.1546116883625,"VA",9175," 36 months",10.99,300.34,"B","MORTGAGE",0.6830059,"Source Verified","Not Defaulted","credit_card",26.64,9,1,24,FALSE,50,0.00561797752808989
0.137107895315936,22.049913177461,-0.201722656072043,"MD",35000," 60 months",9.99,743.48,"B","MORTGAGE",0.7243603,"Not Verified","Not Defaulted","credit_card",7.89,9,0,20,FALSE,28,0
9.79473247212782,16.4937121954957,-19.1679965225159,"CT",35000," 36 months",14.65,1207.3,"C","MORTGAGE",0.6970308,"Verified","Not Defaulted","debt_consolidation",24.56,17,0,25,TRUE,60,0.0119047619047619
10.1154251346359,-0.932049340086303,-23.8702512731433,"AK",5400," 36 months",17.86,194.85,"D","OWN",0.606241553859347,"Verified","Not Defaulted","debt_consolidation",25.58,6,0,10,FALSE,51,0.00806451612903226
8.54635665077878,9.51504847321902,-3.81853345417518,"NV",10000," 36 months",6.03,304.36,"A","MORTGAGE",0.6509989,"Verified","Not Defaulted","credit_card",15.16,16,0,29,TRUE,56,0.00632911392405063
28.8042600433797,-2.09782171837045,0.28089809693125,"KS",10800," 36 months",6.92,333.08,"A","MORTGAGE",0.666841,"Not Verified","Not Defaulted","Others",8.24,8,0,23,FALSE,14,0.0172413793103448
-4.42745841628913,-4.74133845945939,-35.2382472177753,"TX",9600," 36 months",15.61,335.67,"D","RENT",0.6806537,"Verified","Not Defaulted","debt_consolidation",37.78,26,1,65,FALSE,54,0.00342465753424658
-23.5797249287005,18.8859230295524,10.5548970843964,"MN",20000," 60 months",19.52,524.56,"E","MORTGAGE",0.6792599,"Source Verified","Not Defaulted","debt_consolidation",14.16,6,1,12,FALSE,32,0
-4.83965193365235,5.44834280505222,35.3012671744618,"OH",20000," 36 months",13.65,680.16,"C","MORTGAGE",0.6904699,"Source Verified","Not Defaulted","debt_consolidation",17.27,16,0,25,FALSE,48,0.0025062656641604
-3.69334074444295,-6.33842785693448,-10.8299841160921,"AZ",20000," 36 months",8.6,632.28,"A","RENT",0.6792599,"Verified","Not Defaulted","credit_card",18.95,14,0,40,FALSE,52,0.00757575757575758
5.5421154050265,-11.9708581636097,20.9931087639101,"IN",6000," 36 months",12.12,199.63,"B","OWN",0.6804251,"Source Verified","Not Defaulted","home_improvement",25.77,8,0,16,FALSE,43,0.00833333333333333
-13.4098934733447,-19.9662414222709,17.5109243757058,"IN",9175," 36 months",19.99,340.93,"E","RENT",0.6649473,"Source Verified","Not Defaulted","debt_consolidation",25,9,0,31,FALSE,37,0.00305810397553517
36.7822525080834,11.9714717971385,1.11999797257994,"IL",20000," 36 months",13.85,682.08,"C","MORTGAGE",0.6974274,"Not Verified","Not Defaulted","debt_consolidation",22.68,18,0,46,FALSE,11,0.00263852242744063
-0.239379432742936,35.1339365736001,5.3023785451331,"IL",10000," 60 months",9.17,208.41,"B","MORTGAGE",0.6805523,"Not Verified","Not Defaulted","debt_consolidation",19.51,10,0,18,FALSE,30,0
7.54180922222919,3.07479698055224,-21.3040775219884,"NY",7000," 36 months",7.9,219.04,"A","OWN",0.682408,"Verified","Not Defaulted","debt_consolidation",31,20,0,40,FALSE,51,0.00806451612903226
-20.5587502823752,24.2566314045614,10.6548308524783,"AZ",24125," 60 months",17.57,606.99,"D","MORTGAGE",0.6758116,"Source Verified","Not Defaulted","debt_consolidation",10.69,6,0,16,FALSE,32,0
13.7297767179259,-32.5481987055848,-0.0769974326512678,"NY",17250," 36 months",10.49,560.59,"B","RENT",0.6982072,"Not Verified","Not Defaulted","debt_consolidation",13.8,15,0,40,TRUE,6,0.0192307692307692
-20.2629180330836,22.4002547605356,7.72251716586343,"SC",10400," 60 months",18.24,265.46,"D","MORTGAGE",0.6741767,"Source Verified","Not Defaulted","debt_consolidation",29.01,7,0,9,FALSE,32,0
2.94987343078503,5.81374956997119,11.6845019706774,"MN",28000," 36 months",6.24,854.87,"A","MORTGAGE",0.7269259,"Source Verified","Not Defaulted","credit_card",13.27,9,0,19,TRUE,50,0.00561797752808989
12.1409614451599,-29.7927553996293,-11.1866084057685,"CA",4175," 36 months",17.57,150.04,"D","RENT",0.6396586,"Not Verified","Not Defaulted","debt_consolidation",20.35,6,1,9,FALSE,5,0
5.84150276653574,8.80966771219432,24.9114804591324,"TX",12000," 36 months",16.55,425.16,"D","MORTGAGE",0.6808683,"Source Verified","Not Defaulted","home_improvement",37.17,12,0,30,FALSE,49,0.0136986301369863
2.48865259113381,-4.81462867509283,-32.5274198656086,"LA",18000," 36 months",8.9,571.56,"A","RENT",0.693243,"Verified","Not Defaulted","debt_consolidation",26.69,11,0,26,FALSE,54,0.00342465753424658
22.7897704911312,17.1489373413768,-20.1595135781195,"MI",13475," 36 months",13.11,454.75,"B","MORTGAGE",0.6695119,"Verified","Not Defaulted","debt_consolidation",23.92,14,0,19,FALSE,58,0
1.78289934992258,-1.24235485999964,37.4375576906144,"NY",15000," 36 months",10.99,491.01,"B","MORTGAGE",0.707307,"Source Verified","Not Defaulted","debt_consolidation",17.5,24,1,60,FALSE,48,0.0025062656641604
12.4689961908061,16.8180633700481,-3.69082673264369,"FL",7500," 36 months",8.9,238.15,"A","MORTGAGE",0.700447,"Verified","Not Defaulted","home_improvement",15.42,5,0,23,FALSE,61,0
28.3882329008445,-2.38599685474303,-0.251416351903209,"GA",10000," 36 months",7.51,311.1,"A","MORTGAGE",0.7101456,"Not Verified","Not Defaulted","Others",5.92,7,0,38,FALSE,14,0.0172413793103448
8.32778349060032,-21.522889469859,3.93823818746971,"NY",7200," 36 months",7.26,223.18,"A","RENT",0.6960191,"Not Verified","Not Defaulted","credit_card",39.43,19,0,41,FALSE,1,0
